structure_id,composition,type,cell,positions,numbers,strained_cell,strained_positions,strained_numbers,optimized_formula,optimized_cell,optimized_positions,optimized_numbers,Energy (eV/atom),source,Formation Energy (eV/atom),Hull Distance (eV/atom)
39724,PdAuTl,half,"[[3.25653323, 3.25653323, 0.0], [-3.25653323, 3.25653323, 0.0], [-0.0, 0.0, 6.34209843]]","[[0.5, 0.0, 0.25], [0.0, 0.5, 0.75], [0.0, 0.0, 0.5], [0.5, 0.5, 0.0], [0.0, 0.0, 0.0], [0.5, 0.5, 0.5]]","[46, 46, 79, 79, 81, 81]","[[3.5821865530000006, 3.5821865530000006, 0.0], [-3.5821865530000006, 3.5821865530000006, 0.0], [0.0, 0.0, 6.976308273000001]]","[[0.5, 0.0, 0.25], [0.0, 0.5, 0.75], [0.0, 0.0, 0.5], [0.5, 0.5, 0.0], [0.0, 0.0, 0.0], [0.5, 0.5, 0.5]]","[46, 46, 79, 79, 81, 81]",TlPdAu,"[[3.2371362835389603, 3.2371362835389648, -2.4443498913511324e-18], [-3.2371362835389603, 3.2371362835389643, -2.444349891351132e-18], [-1.3769966205670041e-36, -4.789310455786172e-18, 6.474770140898937]]","[[0.5000000000000001, -7.721468246085922e-17, 0.25000000000000006], [-2.5469530511401405e-16, 0.5000000000000011, 0.7499999999999998], [-3.8971623525598006e-17, -3.897162352559805e-17, 0.5000000000000001], [0.5000000000000001, 0.5000000000000007, -2.1398368471042528e-35], [-3.8971623525597994e-17, -3.8971623525598043e-17, 1.4104006371497138e-50], [0.5000000000000001, 0.5000000000000007, 0.5000000000000001]]","[46, 46, 79, 79, 81, 81]",-3.630336125691732,example_data_result_test1,-0.0258118046654596,0.09318729561407446
39738,Ag2ScSi,full,"[[2.85642646, 2.85642646, -0.0], [-2.85642646, 2.85642646, -0.0], [0.0, 0.0, 8.85259201]]","[[0.5, 0.0, 0.25], [0.0, 0.5, 0.7499999999999998], [0.5, 0.0, 0.7499999999999998], [0.0, 0.5, 0.25], [0.0, 0.0, 0.5], [0.5, 0.5, 0.0], [0.0, 0.0, 0.0], [0.5, 0.5, 0.5]]","[47, 47, 47, 47, 21, 21, 14, 14]","[[3.4277117519999996, 3.4277117519999996, 0.0], [-3.4277117519999996, 3.4277117519999996, 0.0], [0.0, 0.0, 10.623110412]]","[[0.5, 0.0, 0.25], [0.0, 0.5, 0.7499999999999998], [0.5, 0.0, 0.7499999999999998], [0.0, 0.5, 0.25], [0.0, 0.0, 0.5], [0.5, 0.5, 0.0], [0.0, 0.0, 0.0], [0.5, 0.5, 0.5]]","[47, 47, 47, 47, 21, 21, 14, 14]",ScSiAg2,"[[2.7967811238795974, 2.7967811238795943, -9.661051670798754e-18], [-2.796781123879597, 2.7967811238795943, -9.661051670798758e-18], [-8.02535809607233e-34, -2.7440428277650824e-17, 9.428902751987602]]","[[0.49999999999999967, 3.126467060164121e-16, 0.24999999999999986], [-1.1921630460912448e-15, 0.4999999999999988, 0.75], [0.49999999999999967, 2.873439884420648e-16, 0.75], [-1.1668603285168975e-15, 0.4999999999999988, 0.24999999999999986], [-5.3296918730992457e-17, -7.626158617857126e-17, 0.4999999999999997], [0.4999999999999986, 0.4999999999999991, -4.4813550372373086e-33], [-6.477925245478183e-17, -6.477925245478189e-17, 7.546299883178978e-49], [0.4999999999999986, 0.4999999999999991, 0.4999999999999997]]","[47, 47, 47, 47, 21, 21, 14, 14]",-4.553309440612793,example_data_result_test2,-0.2168849309285478,0.21117655436197955
41122,Ag2RhTl,full,"[[2.83988476, 2.83988476, -0.0], [-2.83988476, 2.83988476, -0.0], [0.0, 0.0, 9.02433228]]","[[0.5, 0.0, 0.25], [0.0, 0.5, 0.75], [0.5, 0.0, 0.75], [0.0, 0.5, 0.25], [0.0, 0.0, 0.5], [0.5, 0.5, 0.0], [0.0, 0.0, 0.0], [0.5, 0.5, 0.5]]","[47, 47, 47, 47, 45, 45, 81, 81]","[[3.407861712, 3.407861712, 0.0], [-3.407861712, 3.407861712, 0.0], [0.0, 0.0, 10.829198735999999]]","[[0.5, 0.0, 0.25], [0.0, 0.5, 0.75], [0.5, 0.0, 0.75], [0.0, 0.5, 0.25], [0.0, 0.0, 0.5], [0.5, 0.5, 0.0], [0.0, 0.0, 0.0], [0.5, 0.5, 0.5]]","[47, 47, 47, 47, 45, 45, 81, 81]",TlAg2Rh,"[[2.8375827977307133, 2.8375827977307133, -7.772280704293266e-27], [-2.8375827977307138, 2.8375827977307138, -7.772280704293267e-27], [8.013070729450805e-42, -2.4794929921971192e-26, 9.18374462487405]]","[[0.5000000000000002, -3.3981889496999643e-16, 0.2499999999999999], [-1.4359618809878222e-19, 0.5, 0.7499999999999999], [0.5000000000000002, -3.3981889496781193e-16, 0.7499999999999999], [-1.435961902832938e-19, 0.5, 0.2499999999999999], [-6.959102547608554e-17, -6.072212904139534e-17, 0.4999999999999998], [0.5000000000000002, 0.49999999999999983, 3.5702713282299374e-43], [-3.257828862937019e-17, -3.257828862937017e-17, 4.579797783418762e-59], [0.5000000000000002, 0.49999999999999983, 0.4999999999999998]]","[47, 47, 47, 47, 45, 45, 81, 81]",-3.731274366378784,example_data_result_test2,0.1030037403106689,0.1030037403106689
41338,AgHfGe,half,"[[2.72747242, 2.72747242, 0.0], [-2.72747242, 2.72747242, -0.0], [0.0, 0.0, 8.70290442]]","[[0.4999999999999999, 2.7755575615628907e-17, 0.25], [0.9999999999999998, 0.49999999999999983, 0.75], [0.0, 0.0, 0.5], [0.4999999999999999, 0.4999999999999999, 0.0], [0.0, 0.0, 0.0], [0.4999999999999999, 0.4999999999999999, 0.5]]","[47, 47, 72, 72, 32, 32]","[[3.000219662, 3.000219662, 0.0], [-3.000219662, 3.000219662, 0.0], [0.0, 0.0, 9.573194862]]","[[0.4999999999999999, 2.7755575615628907e-17, 0.25], [0.9999999999999998, 0.49999999999999983, 0.75], [0.0, 0.0, 0.5], [0.4999999999999999, 0.4999999999999999, 0.0], [0.0, 0.0, 0.0], [0.4999999999999999, 0.4999999999999999, 0.5]]","[47, 47, 72, 72, 32, 32]",HfAgGe,"[[2.730592340076497, 2.730592340076496, 2.20762473047151e-29], [-2.7305923400764973, 2.7305923400764964, 2.207624730471511e-29], [1.916358429569492e-44, 7.233342790080979e-29, 8.810673798352456]]","[[0.4999999999999997, -5.668172381442398e-16, 0.24999999999999994], [1.0, 0.4999999999999995, 0.75], [-1.438630224571983e-16, -4.155876117056065e-18, 0.4999999999999999], [0.4999999999999996, 0.4999999999999996, -4.638881964189798e-17], [-1.4801889857425457e-16, 1.731571221875327e-31, -4.6388819641897976e-17], [0.4999999999999996, 0.4999999999999996, 0.4999999999999999]]","[47, 47, 72, 72, 32, 32]",-5.79385503133138,example_data_result_test1,-0.0459221733940964,0.398584259880914
41593,AgReSi,half,"[[2.3854901, 2.3854901, -0.0], [-2.3854901, 2.3854901, 0.0], [0.0, 0.0, 9.41117371]]","[[0.4999999999999999, 2.7755575615628907e-17, 0.25], [0.9999999999999999, 0.4999999999999999, 0.75], [0.0, 0.0, 0.5], [0.4999999999999999, 0.4999999999999999, 0.0], [0.0, 0.0, 0.0], [0.4999999999999999, 0.4999999999999999, 0.5]]","[47, 47, 75, 75, 14, 14]","[[2.6240391100000005, 2.6240391100000005, 0.0], [-2.6240391100000005, 2.6240391100000005, 0.0], [0.0, 0.0, 10.352291081]]","[[0.4999999999999999, 2.7755575615628907e-17, 0.25], [0.9999999999999999, 0.4999999999999999, 0.75], [0.0, 0.0, 0.5], [0.4999999999999999, 0.4999999999999999, 0.0], [0.0, 0.0, 0.0], [0.4999999999999999, 0.4999999999999999, 0.5]]","[47, 47, 75, 75, 14, 14]",ReSiAg,"[[2.400410230368225, 2.4004102303682258, -3.8352060087352504e-28], [-2.4004102303682253, 2.400410230368226, -3.8352060087352486e-28], [-5.406204476602023e-43, -1.548406840391839e-27, 9.30538611962433]]","[[0.49999999999999994, 4.3128040208602105e-18, 0.24999999999999997], [0.9999999999999991, 0.4999999999999991, 0.7499999999999999], [-2.1380421082159427e-17, 2.1380421082159415e-17, 0.49999999999999994], [0.49999999999999994, 0.49999999999999994, 1.5767756714546391e-44], [-8.461939613584154e-17, 2.383134011697392e-32, 3.6575747252835146e-60], [0.49999999999999994, 0.49999999999999994, 0.49999999999999994]]","[47, 47, 75, 75, 14, 14]",-6.423295338948567,example_data_result_test1,0.4660623338487415,0.6193694765605624
41804,AgIrAl,half,"[[2.46227794, 2.46227794, 0.0], [-2.46227794, 2.46227794, 0.0], [-0.0, 0.0, 9.05313122]]","[[0.5, 0.0, 0.25], [0.0, 0.5, 0.75], [0.0, 0.0, 0.5], [0.5, 0.5, 0.0], [0.0, 0.0, 0.0], [0.5, 0.5, 0.5]]","[47, 47, 77, 77, 13, 13]","[[2.9547335279999998, 2.9547335279999998, 0.0], [-2.9547335279999998, 2.9547335279999998, 0.0], [0.0, 0.0, 10.863757463999999]]","[[0.5, 0.0, 0.25], [0.0, 0.5, 0.75], [0.0, 0.0, 0.5], [0.5, 0.5, 0.0], [0.0, 0.0, 0.0], [0.5, 0.5, 0.5]]","[47, 47, 77, 77, 13, 13]",AlAgIr,"[[2.4512778906830506, 2.451277890683051, 7.654954858043005e-22], [-2.45127789068305, 2.4512778906830506, 7.654954858043003e-22], [-2.55276401372854e-41, 2.860564927966533e-21, 9.158011098617234]]","[[0.5000000000000003, -2.7927339911066053e-16, 0.24999999999999994], [1.2499106003980204e-16, 0.5000000000000006, 0.7500000000000001], [1.4025983511271507e-16, 1.0037714781964402e-17, 0.4999999999999999], [0.5000000000000002, 0.5000000000000002, -4.2767294492280577e-38], [1.1272316242100974e-16, -3.7574387473670003e-17, 1.7266641069796027e-54], [0.5000000000000002, 0.5000000000000002, 0.4999999999999999]]","[47, 47, 77, 77, 13, 13]",-5.1646474202473955,example_data_result_test2,-0.0262206925286179,0.614072905646431
42601,CdFeIn,half,"[[2.63527811, 2.63527811, 0.0], [-2.63527811, 2.63527811, 0.0], [0.0, 0.0, 9.42359282]]","[[0.5, 0.0, 0.25], [0.0, 0.5, 0.75], [0.0, 0.0, 0.5], [0.5, 0.5, 0.0], [0.0, 0.0, 0.0], [0.5, 0.5, 0.5]]","[48, 48, 26, 26, 49, 49]","[[2.898805921, 2.898805921, 0.0], [-2.898805921, 2.898805921, 0.0], [0.0, 0.0, 10.365952102]]","[[0.5, 0.0, 0.25], [0.0, 0.5, 0.75], [0.0, 0.0, 0.5], [0.5, 0.5, 0.0], [0.0, 0.0, 0.0], [0.5, 0.5, 0.5]]","[48, 48, 26, 26, 49, 49]",CdInFe,"[[2.6496186155940302, 2.6496186155940307, -2.323787430164818e-18], [-2.6496186155940302, 2.6496186155940307, -2.323787430164818e-18], [3.894073104065144e-36, -8.554888936380676e-18, 9.251721032953945]]","[[0.5000000000000003, -2.708508014716493e-16, 0.25000000000000006], [-8.985622029975477e-16, 0.49999999999999967, 0.7500000000000009], [-2.747774419970963e-17, -1.2571954528866864e-16, 0.5000000000000001], [0.49999999999999895, 0.4999999999999996, -6.187463499018411e-34], [7.659864474418927e-17, -6.1134033959379534e-33, -4.2706734650368575e-50], [0.49999999999999906, 0.4999999999999998, 0.5000000000000001]]","[48, 48, 26, 26, 49, 49]",-3.589405377705892,example_data_result_test1,0.4406607151031489,0.4406607151031489
43568,Cd2RuBi,full,"[[2.95156298, 2.95156298, -0.0], [-2.95156298, 2.95156298, 0.0], [-0.0, -0.0, 9.4854508]]","[[0.5, 3.7614749613953916e-17, 0.25], [0.0, 0.5, 0.75], [0.5, 3.7614749613953916e-17, 0.75], [0.0, 0.5, 0.25], [0.0, 0.0, 0.5], [0.4999999999999999, 0.5, 0.0], [0.0, 0.0, 0.0], [0.4999999999999999, 0.5, 0.5]]","[48, 48, 48, 48, 44, 44, 83, 83]","[[3.246719278, 3.246719278, 0.0], [-3.246719278, 3.246719278, 0.0], [0.0, 0.0, 10.433995880000001]]","[[0.5, 3.7614749613953916e-17, 0.25], [0.0, 0.5, 0.75], [0.5, 3.7614749613953916e-17, 0.75], [0.0, 0.5, 0.25], [0.0, 0.0, 0.5], [0.4999999999999999, 0.5, 0.0], [0.0, 0.0, 0.0], [0.4999999999999999, 0.5, 0.5]]","[48, 48, 48, 48, 44, 44, 83, 83]",Cd2BiRu,"[[2.9788185210806897, 2.9788185210806906, -9.202485265863658e-18], [-2.97881852108069, 2.978818521080691, -9.20248526586395e-18], [-2.716057775155754e-31, -2.987658099902869e-17, 9.520910228154248]]","[[0.5000000000000002, -1.41994186325921e-16, 0.24999999999999997], [-1.354179391194784e-16, 0.5000000000000001, 0.7499999999999993], [0.5000000000000002, -1.3948676763058963e-16, 0.7499999999999993], [-1.3792535781480984e-16, 0.5000000000000001, 0.24999999999999997], [-1.0268919901410441e-16, 1.0268919901410439e-16, 0.49999999999999994], [0.5000000000000001, 0.49999999999999983, 6.085374661550107e-34], [-6.83904538435527e-17, 1.3678090768710522e-16, -1.2456010845511136e-49], [0.5000000000000001, 0.49999999999999983, 0.49999999999999994]]","[48, 48, 48, 48, 44, 44, 83, 83]",-3.360925674438477,example_data_result_test1,0.3580140471458435,0.3580140471458435
44301,Cd2ReBi,full,"[[2.94034875, 2.94034875, 0.0], [-2.94034875, 2.94034875, 0.0], [0.0, 0.0, 9.67584395]]","[[0.5, 0.0, 0.25], [0.0, 0.5, 0.75], [0.5, 0.0, 0.75], [0.0, 0.5, 0.25], [0.0, 0.0, 0.5], [0.5, 0.5, 0.0], [0.0, 0.0, 0.0], [0.5, 0.5, 0.5]]","[48, 48, 48, 48, 75, 75, 83, 83]","[[3.5284185, 3.5284185, 0.0], [-3.5284185, 3.5284185, 0.0], [0.0, 0.0, 11.611012740000001]]","[[0.5, 0.0, 0.25], [0.0, 0.5, 0.75], [0.5, 0.0, 0.75], [0.0, 0.5, 0.25], [0.0, 0.0, 0.5], [0.5, 0.5, 0.0], [0.0, 0.0, 0.0], [0.5, 0.5, 0.5]]","[48, 48, 48, 48, 75, 75, 83, 83]",Cd2ReBi,"[[2.943446863037658, 2.9434468630376585, 2.4470845671719034e-19], [-2.943446863037658, 2.9434468630376585, 2.447084567171712e-19], [5.853935042941213e-32, 8.111691472865269e-19, 9.748040092055806]]","[[0.49999999999999983, 1.835097890784608e-16, 0.25000000000000006], [-9.772991841097003e-16, 0.49999999999999956, 0.750000000000001], [0.49999999999999983, 2.111964684998461e-16, 0.750000000000001], [-1.0327414391467146e-15, 0.4999999999999996, 0.25000000000000006], [2.9412186366467456e-17, 9.644851010422099e-17, 0.5000000000000001], [0.4999999999999986, 0.5000000000000002, 1.5990185887569145e-36], [-6.293034823534437e-17, -3.731714834194228e-32, -2.2872330093538053e-52], [0.49999999999999845, 0.5000000000000001, 0.5000000000000001]]","[48, 48, 48, 48, 75, 75, 83, 83]",-3.7325286865234375,example_data_result_test2,0.7829756140708923,0.7829756140708923
48102,Ta2CdSi,full,"[[2.8641342, 2.8641342, -0.0], [-2.8641342, 2.8641342, -0.0], [-0.0, -0.0, 8.4897616]]","[[0.5, 3.876295407614478e-17, 0.25], [0.9999999999999999, 0.4999999999999999, 0.7499999999999998], [0.5, 3.876295407614478e-17, 0.7499999999999998], [0.9999999999999999, 0.4999999999999999, 0.25], [0.9999999999999997, 0.9999999999999999, 0.5], [0.49999999999999983, 0.49999999999999994, 0.0], [0.0, 0.0, 0.0], [0.49999999999999983, 0.49999999999999994, 0.5]]","[73, 73, 73, 73, 48, 48, 14, 14]","[[3.15054762, 3.15054762, 0.0], [-3.15054762, 3.15054762, 0.0], [0.0, 0.0, 9.33873776]]","[[0.5, 3.876295407614478e-17, 0.25], [0.9999999999999999, 0.4999999999999999, 0.7499999999999998], [0.5, 3.876295407614478e-17, 0.7499999999999998], [0.9999999999999999, 0.4999999999999999, 0.25], [0.9999999999999997, 0.9999999999999999, 0.5], [0.49999999999999983, 0.49999999999999994, 0.0], [0.0, 0.0, 0.0], [0.49999999999999983, 0.49999999999999994, 0.5]]","[73, 73, 73, 73, 48, 48, 14, 14]",Ta2CdSi,"[[2.8652223701688353, 2.8652223701688357, -1.2339218598098597e-17], [-2.8652223701688353, 2.8652223701688357, -1.2339218598098649e-17], [-1.6014097500115375e-32, -3.678184122569073e-17, 8.53302675538071]]","[[0.4999999999999993, 7.754226477661715e-16, 0.2499999999999999], [0.9999999999999982, 0.49999999999999967, 0.7500000000000004], [0.4999999999999993, 7.786319834191949e-16, 0.7500000000000004], [0.9999999999999982, 0.49999999999999967, 0.2499999999999999], [0.9999999999999974, 0.9999999999999999, 0.4999999999999998], [0.4999999999999988, 0.49999999999999994, -2.60072889005781e-33], [1.4095619664052635e-16, 7.047809832026336e-17, -4.719999507564347e-50], [0.4999999999999988, 0.49999999999999994, 0.4999999999999998]]","[73, 73, 73, 73, 48, 48, 14, 14]",-7.361557483673096,example_data_result_test1,0.1429235339164734,0.5504795908927904
49708,W2NbSb,full,"[[2.76176776, 2.76176776, -0.0], [-2.76176776, 2.76176776, 0.0], [0.0, 0.0, 9.34298313]]","[[0.5, 0.0, 0.25], [0.0, 0.5, 0.75], [0.5, 0.0, 0.75], [0.0, 0.5, 0.25], [0.0, 0.0, 0.5], [0.5, 0.5, 0.0], [0.0, 0.0, 0.0], [0.5, 0.5, 0.5]]","[74, 74, 74, 74, 41, 41, 51, 51]","[[3.0379445360000004, 3.0379445360000004, 0.0], [-3.0379445360000004, 3.0379445360000004, 0.0], [0.0, 0.0, 10.277281443000001]]","[[0.5, 0.0, 0.25], [0.0, 0.5, 0.75], [0.5, 0.0, 0.75], [0.0, 0.5, 0.25], [0.0, 0.0, 0.5], [0.5, 0.5, 0.0], [0.0, 0.0, 0.0], [0.5, 0.5, 0.5]]","[74, 74, 74, 74, 41, 41, 51, 51]",NbSbW2,"[[2.8100548705859745, 2.810054870585974, 1.1322565072629283e-16], [-2.810054870585974, 2.810054870585973, 1.1322565072628916e-16], [1.2354223251288704e-32, 3.988052612299338e-16, 9.005652735864818]]","[[0.5, -2.555825041086532e-17, 0.25], [-7.086721748565879e-16, 0.49999999999999956, 0.7499999999999999], [0.49999999999999994, 3.398164320316011e-17, 0.7499999999999999], [-7.127009172393554e-16, 0.49999999999999956, 0.25], [2.0100160322077602e-17, 1.260806552219694e-16, 0.5], [0.49999999999999944, 0.49999999999999956, 8.820856942085805e-33], [-3.654520388601189e-17, 3.654520388601182e-17, 3.807246895796038e-49], [0.49999999999999933, 0.49999999999999944, 0.5]]","[74, 74, 74, 74, 41, 41, 51, 51]",-9.62541961669922,example_data_result_test1,0.4028663635253888,0.5496057669321679
50210,W2HfIn,full,"[[2.84199311, 2.84199311, -0.0], [-2.84199311, 2.84199311, 0.0], [0.0, 0.0, 9.15595609]]","[[0.5, 0.0, 0.25], [0.0, 0.5, 0.75], [0.5, 0.0, 0.75], [0.0, 0.5, 0.25], [0.0, 0.0, 0.5], [0.5, 0.5, 0.0], [0.0, 0.0, 0.0], [0.5, 0.5, 0.5]]","[74, 74, 74, 74, 72, 72, 49, 49]","[[3.4103917320000003, 3.4103917320000003, 0.0], [-3.4103917320000003, 3.4103917320000003, 0.0], [0.0, 0.0, 10.987147307999999]]","[[0.5, 0.0, 0.25], [0.0, 0.5, 0.75], [0.5, 0.0, 0.75], [0.0, 0.5, 0.25], [0.0, 0.0, 0.5], [0.5, 0.5, 0.0], [0.0, 0.0, 0.0], [0.5, 0.5, 0.5]]","[74, 74, 74, 74, 72, 72, 49, 49]",HfInW2,"[[2.845219055987145, 2.8452190559871506, -1.1401239568888633e-16], [-2.845219055987145, 2.8452190559871506, -1.1401239568888666e-16], [-2.0883573701478916e-32, -3.750350881265091e-16, 9.109987925562315]]","[[0.49999999999999994, 8.42576101351413e-17, 0.25], [-1.2746392281127042e-15, 0.49999999999999933, 0.7500000000000002], [0.49999999999999994, 1.7272185572809062e-16, 0.7500000000000002], [-1.3075923224743957e-15, 0.4999999999999993, 0.25], [6.306894941518162e-17, 6.714753149026206e-17, 0.5], [0.49999999999999806, 0.49999999999999983, -2.6014150708561886e-32], [3.2554120226360917e-17, 3.255412022636102e-17, -1.6306778115888918e-48], [0.49999999999999817, 0.4999999999999999, 0.5]]","[74, 74, 74, 74, 72, 72, 49, 49]",-9.379426956176758,example_data_result_test2,0.2512044906616211,0.3906273841857901
51189,Re2CoBi,full,"[[2.7569953, 2.7569953, 0.0], [-2.7569953, 2.7569953, 0.0], [0.0, 0.0, 8.42282579]]","[[0.5, 0.0, 0.25], [0.0, 0.5, 0.75], [0.5, 0.0, 0.75], [0.0, 0.5, 0.25], [0.0, 0.0, 0.5], [0.5, 0.5, 0.0], [0.0, 0.0, 0.0], [0.5, 0.5, 0.5]]","[75, 75, 75, 75, 27, 27, 83, 83]","[[3.03269483, 3.03269483, 0.0], [-3.03269483, 3.03269483, 0.0], [0.0, 0.0, 9.265108369]]","[[0.5, 0.0, 0.25], [0.0, 0.5, 0.75], [0.5, 0.0, 0.75], [0.0, 0.5, 0.25], [0.0, 0.0, 0.5], [0.5, 0.5, 0.0], [0.0, 0.0, 0.0], [0.5, 0.5, 0.5]]","[75, 75, 75, 75, 27, 27, 83, 83]",CoRe2Bi,"[[2.685153790042266, 2.685153790042263, 1.1367714422645276e-16], [-2.685153790042266, 2.6851537900422633, 1.1367714422645264e-16], [-3.822287485620355e-32, 3.488971034845696e-16, 8.969070365273092]]","[[0.5000000000000001, -1.5578089309117488e-16, 0.2500000000000001], [-3.8427368494432275e-16, 0.5000000000000007, 0.7499999999999993], [0.4999999999999999, 1.1647324901338873e-16, 0.7499999999999993], [-4.34483222123855e-16, 0.5000000000000007, 0.2500000000000001], [7.37500949557853e-17, 7.268376494236422e-17, 0.5000000000000002], [0.4999999999999997, 0.5000000000000006, -1.0948328205496718e-32], [3.6608464974537373e-17, 3.6608464974537435e-17, 2.242604249017975e-49], [0.49999999999999967, 0.5000000000000006, 0.5000000000000002]]","[75, 75, 75, 75, 27, 27, 83, 83]",-8.12796401977539,example_data_result_test1,0.8175531029701233,0.8475407560666401
54483,Ir2CoSi,full,"[[2.75515236, 2.75515236, 0.0], [-2.75515236, 2.75515236, -0.0], [0.0, 0.0, 6.83220908]]","[[0.5, 4.0296247886093555e-17, 0.25], [0.9999999999999999, 0.4999999999999999, 0.75], [0.5, 4.0296247886093555e-17, 0.75], [0.9999999999999999, 0.4999999999999999, 0.25], [0.0, 0.0, 0.5], [0.49999999999999983, 0.49999999999999994, 0.0], [0.0, 0.0, 0.0], [0.49999999999999983, 0.49999999999999994, 0.5]]","[77, 77, 77, 77, 27, 27, 14, 14]","[[3.0306675960000002, 3.0306675960000002, 0.0], [-3.0306675960000002, 3.0306675960000002, 0.0], [0.0, 0.0, 7.515429988000001]]","[[0.5, 4.0296247886093555e-17, 0.25], [0.9999999999999999, 0.4999999999999999, 0.75], [0.5, 4.0296247886093555e-17, 0.75], [0.9999999999999999, 0.4999999999999999, 0.25], [0.0, 0.0, 0.5], [0.49999999999999983, 0.49999999999999994, 0.0], [0.0, 0.0, 0.0], [0.49999999999999983, 0.49999999999999994, 0.5]]","[77, 77, 77, 77, 27, 27, 14, 14]",CoSiIr2,"[[2.740149581988065, 2.7401495819880597, 6.164333345489624e-19], [-2.740149581988066, 2.74014958198806, 6.164333345487665e-19], [1.0779288319750418e-31, 1.5517908699290085e-18, 6.890345002863453]]","[[0.5000000000000024, 4.296565530313926e-15, 0.25], [1.0000000000000058, 0.5000000000000085, 0.7500000000000007], [0.5000000000000024, 4.296423951284799e-15, 0.7500000000000007], [1.0000000000000058, 0.5000000000000085, 0.25], [-2.116298926831288e-17, 2.11629892683126e-17, 0.5], [0.5000000000000027, 0.500000000000004, -3.0634661580320386e-34], [-8.718053109851184e-33, 7.326590524744288e-17, 1.187406789148694e-51], [0.5000000000000027, 0.500000000000004, 0.5]]","[77, 77, 77, 77, 27, 27, 14, 14]",-7.819767951965332,example_data_result_test1,-0.2697567939758301,0.09478569030761697
54724,Ir2ZnPb,full,"[[3.03616766, 3.03616766, -0.0], [-3.03616766, 3.03616766, -0.0], [0.0, 0.0, 7.2089729]]","[[0.5, 0.0, 0.25], [0.0, 0.5, 0.75], [0.5, 0.0, 0.75], [0.0, 0.5, 0.25], [0.0, 0.0, 0.5], [0.5, 0.5, 0.0], [0.0, 0.0, 0.0], [0.5, 0.5, 0.5]]","[77, 77, 77, 77, 30, 30, 82, 82]","[[3.339784426, 3.339784426, 0.0], [-3.339784426, 3.339784426, 0.0], [0.0, 0.0, 7.929870190000001]]","[[0.5, 0.0, 0.25], [0.0, 0.5, 0.75], [0.5, 0.0, 0.75], [0.0, 0.5, 0.25], [0.0, 0.0, 0.5], [0.5, 0.5, 0.0], [0.0, 0.0, 0.0], [0.5, 0.5, 0.5]]","[77, 77, 77, 77, 30, 30, 82, 82]",ZnIr2Pb,"[[3.0386488265083997, 3.0386488265083993, -3.667563929745263e-18], [-3.0386488265083997, 3.0386488265083984, -3.667563929745175e-18], [2.452301422280069e-32, -8.658634832466885e-18, 7.223089441803766]]","[[0.5000000000000002, -1.394779635805008e-16, 0.2499999999999999], [-9.278356137320953e-16, 0.49999999999999994, 0.75], [0.5000000000000002, -1.3876558816902425e-16, 0.75], [-9.28547989143572e-16, 0.49999999999999994, 0.2499999999999999], [6.996532011841745e-17, 6.300410341468768e-17, 0.4999999999999998], [0.4999999999999993, 0.4999999999999998, -4.940706148476966e-34], [3.3242355883276265e-17, 3.3242355883276296e-17, -2.938216054204945e-50], [0.4999999999999993, 0.4999999999999998, 0.4999999999999998]]","[77, 77, 77, 77, 30, 30, 82, 82]",-5.42333984375,example_data_result_test1,0.2426052391529083,0.3186571200688679
55049,IrRuTl,half,"[[3.09615764, 3.09615764, 0.0], [-3.09615764, 3.09615764, -0.0], [0.0, 0.0, 6.17881742]]","[[0.5, 0.0, 0.25], [0.0, 0.5, 0.7499999999999999], [0.0, 0.0, 0.5], [0.5, 0.5, 0.0], [0.0, 0.0, 0.0], [0.5, 0.5, 0.5]]","[77, 77, 44, 44, 81, 81]","[[3.405773404, 3.405773404, 0.0], [-3.405773404, 3.405773404, 0.0], [0.0, 0.0, 6.796699162]]","[[0.5, 0.0, 0.25], [0.0, 0.5, 0.7499999999999999], [0.0, 0.0, 0.5], [0.5, 0.5, 0.0], [0.0, 0.0, 0.0], [0.5, 0.5, 0.5]]","[77, 77, 44, 44, 81, 81]",TlIrRu,"[[3.0970928553870585, 3.0970928553870576, -6.029351935462549e-20], [-3.097092855387058, 3.0970928553870576, -6.029351935462549e-20], [6.015800536488675e-39, -1.2015040669219634e-19, 6.194301438904905]]","[[0.49999999999999967, 3.7740902516395826e-16, 0.25000000000000006], [-1.9390808927868107e-15, 0.49999999999999956, 0.7500000000000002], [9.76976604240484e-17, -3.2695397824774494e-17, 0.5000000000000001], [0.4999999999999977, 0.4999999999999999, -6.533895340446184e-17], [9.769766042404838e-17, -3.2695397824774524e-17, -6.533895340446181e-17], [0.4999999999999977, 0.4999999999999999, 0.5000000000000002]]","[77, 77, 44, 44, 81, 81]",-6.154258092244466,example_data_result_test1,0.6649113761054153,0.6921390957302519
